id,plot,block,plotSize,exposition,side,substrateType,sandRatio,substrateDepth,seedmixType,targetType,seedDensity,surveyYear,vegetationCov,botanist,accumulatedCov,speciesRichness,shannon
W6_14_2020,W6_14,6,4,north,water,4,0,30,2,hay_meadow,8,2020,85,Jakob Huber,97,41,2.706969908
W6_14_2021,W6_14,6,4,north,water,4,0,30,2,hay_meadow,8,2021,90,Markus Bauer,92.5,28,2.821718847
W6_15_2018,W6_15,6,4,north,water,4,0,30,1,hay_meadow,4,2018,60,Simon Reith,64.5,11,0.989011934
W6_15_2019,W6_15,6,4,north,water,4,0,30,1,hay_meadow,4,2019,55,Jakob Huber,60,32,2.73372832
W6_15_2020,W6_15,6,4,north,water,4,0,30,1,hay_meadow,4,2020,75,Jakob Huber,86,33,2.629961465
W6_15_2021,W6_15,6,4,north,water,4,0,30,1,hay_meadow,4,2021,100,Markus Bauer,107,36,2.706525972
W6_16_2018,W6_16,6,4,north,water,4,0,30,4,dry_grassland,8,2018,70,Simon Reith,68.5,10,0.607610536
W6_16_2019,W6_16,6,4,north,water,4,0,30,4,dry_grassland,8,2019,60,Jakob Huber,60.5,26,1.945402906
W6_16_2020,W6_16,6,4,north,water,4,0,30,4,dry_grassland,8,2020,80,Jakob Huber,85,32,2.624005036
W6_16_2021,W6_16,6,4,north,water,4,0,30,4,dry_grassland,8,2021,100,Markus Bauer,99.5,35,2.92409011
W6_17_2018,W6_17,6,4,north,water,5,25,30,1,hay_meadow,4,2018,60,Simon Reith,59.5,20,0.909232581
W6_17_2019,W6_17,6,4,north,water,5,25,30,1,hay_meadow,4,2019,70,Jakob Huber,84.5,29,2.112545129
W6_17_2020,W6_17,6,4,north,water,5,25,30,1,hay_meadow,4,2020,75,Jakob Huber,90,34,2.879733819
W6_17_2021,W6_17,6,4,north,water,5,25,30,1,hay_meadow,4,2021,100,Markus Bauer,110.5,32,2.74767473
W6_18_2018,W6_18,6,4,north,water,5,25,30,2,hay_meadow,8,2018,55,Simon Reith,52.5,18,1.786222748
W6_18_2019,W6_18,6,4,north,water,5,25,30,2,hay_meadow,8,2019,65,Jakob Huber,75.5,36,2.376478318
W6_18_2020,W6_18,6,4,north,water,5,25,30,2,hay_meadow,8,2020,75,Jakob Huber,81,38,2.7035132
W6_18_2021,W6_18,6,4,north,water,5,25,30,2,hay_meadow,8,2021,90,Markus Bauer,90,29,2.795316964
W6_19_2018,W6_19,6,4,north,water,5,25,30,4,dry_grassland,8,2018,70,Simon Reith,65.5,20,1.190481839
W6_19_2019,W6_19,6,4,north,water,5,25,30,4,dry_grassland,8,2019,70,Jakob Huber,77,32,2.10038668
W6_19_2020,W6_19,6,4,north,water,5,25,30,4,dry_grassland,8,2020,75,Jakob Huber,82.5,32,2.705340738
W6_19_2021,W6_19,6,4,north,water,5,25,30,4,dry_grassland,8,2021,90,Markus Bauer,92,26,2.712852207
W6_20_2018,W6_20,6,4,north,water,5,25,30,3,dry_grassland,4,2018,60,Simon Reith,55.5,20,1.440570833
W6_20_2019,W6_20,6,4,north,water,5,25,30,3,dry_grassland,4,2019,60,Jakob Huber,62.5,26,2.406325527
W6_20_2020,W6_20,6,4,north,water,5,25,30,3,dry_grassland,4,2020,65,Jakob Huber,73.5,40,2.924741568
W6_20_2021,W6_20,6,4,north,water,5,25,30,3,dry_grassland,4,2021,90,Markus Bauer,91.5,32,2.784634563
W6_21_2018,W6_21,6,4,north,water,6,50,30,4,dry_grassland,8,2018,70,Simon Reith,66.5,10,1.270185394
W6_21_2019,W6_21,6,4,north,water,6,50,30,4,dry_grassland,8,2019,85,Jakob Huber,87.5,22,1.905904169
W6_21_2020,W6_21,6,4,north,water,6,50,30,4,dry_grassland,8,2020,75,Jakob Huber,77,32,2.236546865
W6_21_2021,W6_21,6,4,north,water,6,50,30,4,dry_grassland,8,2021,100,Markus Bauer,102.5,30,2.482145213
W6_22_2018,W6_22,6,4,north,water,6,50,30,2,hay_meadow,8,2018,30,Simon Reith,28,15,2.049166269
W6_22_2019,W6_22,6,4,north,water,6,50,30,2,hay_meadow,8,2019,70,Jakob Huber,83,25,2.410762734
W6_22_2020,W6_22,6,4,north,water,6,50,30,2,hay_meadow,8,2020,65,Jakob Huber,62.5,31,2.726334977
W6_22_2021,W6_22,6,4,north,water,6,50,30,2,hay_meadow,8,2021,70,Markus Bauer,75,32,3.102737866
W6_23_2018,W6_23,6,4,north,water,6,50,30,1,hay_meadow,4,2018,20,Simon Reith,17,15,2.21674392
W6_23_2019,W6_23,6,4,north,water,6,50,30,1,hay_meadow,4,2019,75,Jakob Huber,70,26,2.124881087
W6_23_2020,W6_23,6,4,north,water,6,50,30,1,hay_meadow,4,2020,65,Jakob Huber,75,34,2.96324353
W6_23_2021,W6_23,6,4,north,water,6,50,30,1,hay_meadow,4,2021,80,Markus Bauer,81,35,3.14987719
W6_24_2018,W6_24,6,4,north,water,6,50,30,3,dry_grassland,4,2018,25,Simon Reith,25,16,2.03140598
W6_24_2019,W6_24,6,4,north,water,6,50,30,3,dry_grassland,4,2019,75,Jakob Huber,92,25,1.521347631
W6_24_2020,W6_24,6,4,north,water,6,50,30,3,dry_grassland,4,2020,80,Jakob Huber,93.5,33,2.212197084
W6_24_2021,W6_24,6,4,north,water,6,50,30,3,dry_grassland,4,2021,90,Markus Bauer,93,29,2.899631157
